video_id,video_title,channel_id,channel_name,subscriber_count,publish_date,video_url,duration,view_count,like_count,comment_count,tags,category,thumbnail_url,keyword,collection_date,duration_seconds,duration_category,day_cleaned,month_cleaned,year_cleaned
ljfCWzOSkhQ,Data Analyst Internship aur Job Kaise Paye? — Freshers Complete Roadmap,UCsQ6_w5iUOUOMAUPclg2kcg,Skillsiya,1000000,2026-06-18T16:12:02Z,https://www.youtube.com/watch?v=ljfCWzOSkhQ,00:12:17,5672,245,26,data analyst job|data analyst career|job application tips|data analyst skills|hiring process|data analyst|data analyst internships|data analytics internship|data analyst jobs for freshers|how to get a data analyst job|how to become a data analyst|how to be a data analyst|data analyst job interview|data analyst jobs|skills|courses|career|jobs search,Education,https://i.ytimg.com/vi/ljfCWzOSkhQ/hqdefault.jpg,data analyst,2026-08-11,737,Short Video (5-30 minutes),18,6,2026
xiNVHIaCAbk,3 Reasons You SHOULD NOT Become a Data Analyst! (Harsh Reality),UC9-dovPdcjK2rJHwer-YHiQ,Data Logic With Shivam,20100,2026-06-14T15:06:19Z,https://www.youtube.com/watch?v=xiNVHIaCAbk,00:00:33,5502,249,15,data analyst|don't become a data analyst|reality of data analyst|data analyst career|excel for data analysis|sql joins|business logic in data|data analytics|tech careers|datalogic vision,Education,https://i.ytimg.com/vi/xiNVHIaCAbk/hqdefault.jpg,data analyst,2026-08-11,33,Very Short Video (Less than 5 minutes),14,6,2026
fEy51HpDtFs,AI Engineer Salary 6 Crore Per Year  Data Scientist vs Data Analyst part 2 #aiengineer  #futurejobs,UCyzJpZW0oq5goUIEgKTcR7A,Tabish Bin Tahir,77500,2026-06-11T13:15:39Z,https://www.youtube.com/watch?v=fEy51HpDtFs,00:02:28,5353,409,65,AI Engineer|AI Engineer Salary|Data Scientist|Data Analyst|Machine Learning Engineer|AI Careers|Artificial Intelligence Jobs|AI Jobs Pakistan|Data Science Career|AI Future|High Paying Jobs|Tech Careers|AI Industry|Machine Learning Career|Data Analytics|Future Jobs|AI Course|AI Skills|Career Guidance|AI Pakistan,Entertainment,https://i.ytimg.com/vi/fEy51HpDtFs/hqdefault.jpg,data analyst,2026-08-11,148,Very Short Video (Less than 5 minutes),11,6,2026
k1TfSu5-Xzk,This is how YOU'll become a SELF-TAUGHT Data Analyst in 2026,UCBck_6Ly4P7Z2d6m4XxRkeA,Karina Data Scientist,19600,2026-06-05T12:00:09Z,https://www.youtube.com/watch?v=k1TfSu5-Xzk,00:14:14,5330,347,40,data analyst|data analyst 2026|how to become a data analyst|data analytics for beginners|learn data analytics|data analyst roadmap|self taught data analyst|data analyst skills|SQL for beginners|Excel for data analysts|PowerBI tutorial|data analyst portfolio|data analyst job|data analytics career|data analyst vs data scientist|AI for data analysts|data analyst salary|become a data analyst fast|data analyst tips|analytics career 2026,Education,https://i.ytimg.com/vi/k1TfSu5-Xzk/hqdefault.jpg,data analyst,2026-08-11,854,Short Video (5-30 minutes),5,6,2026
4OpXy1p7S4Y,Data Analytics Full Course for Beginners [2026] | Complete Data Analytics Tutorial FREE |Intellipaat,UCCktnahuRFYIBtNnKT5IYyg,Intellipaat,13300000,2026-06-10T13:30:06Z,https://www.youtube.com/watch?v=4OpXy1p7S4Y,10:03:37,5193,164,7,data analytics|data analytics full course|data analyst|learn data analytics|data analytics for beginners|statistics for data analytics|python for data analytics|python tutorial|numpy|pandas|matplotlib|seaborn|exploratory data analysis|eda|excel for data analytics|intellipaat|data analytics fundamentals|data analytics complete course|data analytics tutorial 2026|free tutorial on data analysis|complete data analytics course|how to learn data analytics for free,Education,https://i.ytimg.com/vi/4OpXy1p7S4Y/hqdefault.jpg,data analyst,2026-08-11,36217,Long Video (1 hour or more),10,6,2026
Kdw2xDZGUbk,SQL For Data Analyst Portfolio Project with Practical | End-to-End SQL Project 2026,UC_ialAzy_0BLTXGfYI5oKXQ,Excel Cube,19200,2026-06-11T13:30:03Z,https://www.youtube.com/watch?v=Kdw2xDZGUbk,02:18:24,5148,279,22,business intelligence|sql for data analytics|sql for beginners|sql portfolio project|data analyst portfolio project 2026|data analyst projects for freshers|data analytics project|sql project ideas|data analyst course|window functions sql|sql projects for data analyst|sql project|data analyst project|sql for data analyst|sql projects|data analyst project end to end|data analysis project|excel cube|data analyst projects|sql|end to end data analysis project,Education,https://i.ytimg.com/vi/Kdw2xDZGUbk/hqdefault.jpg,data analyst,2026-08-11,8304,Long Video (1 hour or more),11,6,2026
0gAtSZsodp8,"ఇంటి నుండే ₹28,000 ఉద్యోగం | Peroptyx Data Analyst Job వివరాలు మరియు ఎగ్జామ్ టిప్స్ | Nanda Voice",UCNdodt4jqaqUNWevsrDHhYg,Sukanya Voice & vlogs ,23200,2026-06-04T13:41:42Z,https://www.youtube.com/watch?v=0gAtSZsodp8,00:06:05,5099,155,12,peroptyx|peroptyx recruitment 2026|peroptyx work from home|peroptyx data analyst|peroptyx telugu|peroptyx job review|peroptyx jobs in telugu|digital mapping jobs|map quality analyst telugu|peroptyx exam tips telugu|work from home jobs telugu|work from home jobs 2026|genuine work from home jobs|latest work from home jobs telugu|part time jobs telugu|work from home jobs without coding|jobs for students in telugu|genuine job information telugu,People & Blogs,https://i.ytimg.com/vi/0gAtSZsodp8/hqdefault.jpg,data analyst,2026-08-11,365,Short Video (5-30 minutes),4,6,2026
Ge7tF2DlOt0,ISRO Free Data Analytics Course  Free Certificate | Data Analyst Skills for Free,UCbFClFgpY7ckz8jQk7Uda8g,Kavya chaurasiya ,507,2026-06-12T13:30:36Z,https://www.youtube.com/watch?v=Ge7tF2DlOt0,00:01:00,5035,74,5,,Education,https://i.ytimg.com/vi/Ge7tF2DlOt0/hqdefault.jpg,data analyst,2026-08-11,60,Very Short Video (Less than 5 minutes),12,6,2026
zWbeh0_h3Tg,Build an Amazon Sales Dashboard in Excel in 45 Minutes | Data Analyst Project | Beginner to Advance,UC7NBW9C71ka01k_-ujA3LLw,Vimlesh - NIT'A,472,2026-06-01T03:00:12Z,https://www.youtube.com/watch?v=zWbeh0_h3Tg,00:45:55,5002,182,43,excel project|data analyst project|amazon sales dashboard|excel dashboard|excel dashboard project|data analytics project|excel tutorial|data analyst|excel for data analyst|business analyst|amazon sales data|excel portfolio project|pivot table dashboard|excel charts|data visualization|sales dashboard|interactive dashboard|excel reporting|dashboard tutorial|beginner to advanced excel,Education,https://i.ytimg.com/vi/zWbeh0_h3Tg/hqdefault.jpg,data analyst,2026-08-11,2755,Medium Video (30-60 minutes),1,6,2026
UQn2ZwmvxGQ,Data Analyst Mock Interview | Top SQL Interview Questions & Answers (2026).,UCw1Q0aT35kqqHsrIjmd-vhQ,Skillcure Academy,11100,2026-06-29T02:30:19Z,https://www.youtube.com/watch?v=UQn2ZwmvxGQ,00:19:44,4545,64,13,Skillcure Academy|Data Analytics Course|Data Science Course|courses|IT courses|Digital Marketing Course|Graphic Design Course|SAP FICO Training|SAP MM Training|Python for Data Science|Data Analytics Training in Noida|Data Science Training in Noida,Education,https://i.ytimg.com/vi/UQn2ZwmvxGQ/hqdefault.jpg,data analyst,2026-08-11,1184,Short Video (5-30 minutes),29,6,2026
bd6L0_VEo6o,End-to-End Data Analyst Project Using SQL + Excel | Real Zomato Dataset | Beginner to Advanced,UC7NBW9C71ka01k_-ujA3LLw,Vimlesh - NIT'A,472,2026-06-22T06:30:39Z,https://www.youtube.com/watch?v=bd6L0_VEo6o,01:13:36,4542,235,25,data analyst project|data analyst portfolio project|data analysis project|sql project|data analyst sql project|data analyst excel project|business analyst project|product analyst project|zomato project|zomato case study|sql tutorial|excel dashboard|data analytics project|portfolio project|data analyst interview|data analyst roadmap|data analyst beginner project|end to end data analyst project|real world data analyst project|sql excel project,Education,https://i.ytimg.com/vi/bd6L0_VEo6o/hqdefault.jpg,data analyst,2026-08-11,4416,Long Video (1 hour or more),22,6,2026
zoS00u0hIVM,TOP Data Analyst Projects for 2026 | Build an Impressive Resume & Get Your Dream Job #powerbi #sql,UCBOs6624oqScw8PaU-Jzw9A,Data Tutorials,241000,2026-06-08T11:58:54Z,https://www.youtube.com/watch?v=zoS00u0hIVM,00:10:30,4414,206,14,data analyst projects|data analyst projects 2026|data analyst portfolio projects|power bi projects|sql projects|data analytics projects|data analyst resume|data analyst portfolio|get data analyst job|power bi dashboard projects|tableau projects|excel projects|data visualization projects|business intelligence projects|real world projects|data analyst interview|data analytics career|microsoft fabric|data tutorials|swapnjeet|job ready data analyst|dream job,Education,https://i.ytimg.com/vi/zoS00u0hIVM/hqdefault.jpg,data analyst,2026-08-11,630,Short Video (5-30 minutes),8,6,2026
PSOo9B1Xw-s,BECS 184 Data Analysis Important Questions | IGNOU BECS 184 Solved Guess Paper,UCNogVi7eW2XUGXOKVpijdaA,Unnati Education IGNOU,6400,2026-06-29T10:43:27Z,https://www.youtube.com/watch?v=PSOo9B1Xw-s,00:05:10,4363,65,9,BECS 184 Data Analysis Important Questions|BECS 184 data analysis ignou|ignou data analysis BECS 184|BECS 184 Guess Paper|BECS 184 guess paper in english|BECS 184 important questions|BECS 184 study material|BECS 184 important questions in english|BECS 184 previous year question paper in english|unnati education ignou|how to make guess paper for ignou|indira gandhi national open university|ignou help|ignou result|ignou exam update|ignou exam|guess paper,Education,https://i.ytimg.com/vi/PSOo9B1Xw-s/hqdefault.jpg,data analyst,2026-08-11,310,Short Video (5-30 minutes),29,6,2026
O5F-sRJ7xrY,"2 superset mass hiring | 3 Data Analyst (WFH), Amazon, IBM, Cisco and other 7 companies hirings",UCkdAUD8_7_Dr6AYTOn4QG-A,Yuvrajbytes,10900,2026-06-04T03:30:14Z,https://www.youtube.com/watch?v=O5F-sRJ7xrY,00:02:37,4185,93,2,,People & Blogs,https://i.ytimg.com/vi/O5F-sRJ7xrY/hqdefault.jpg,data analyst,2026-08-11,157,Very Short Video (Less than 5 minutes),4,6,2026
ZNSdgh1wXLM,What Does an Analytics Engineer Do? (vs Data Engineer & Data Analyst),UCFqInmJykuVFKzi6uQl_ySg,Maven Analytics,205000,2026-06-10T14:00:35Z,https://www.youtube.com/watch?v=ZNSdgh1wXLM,00:02:46,4069,153,6,analytics engineer|analytics engineering|what does an analytics engineer do|what is an analytics engineer|data analyst vs data engineer|analytics engineers|data engineer vs data analyst|data analytics vs data engineering|analytics career|analytics|data science|data analytics|sql|python|mysql|business intelligence|learn data analysis|learn data science|become a data scientist|data analyst|data engineer|data engineer skills|data analyst skills|data career,Education,https://i.ytimg.com/vi/ZNSdgh1wXLM/hqdefault.jpg,data analyst,2026-08-11,166,Very Short Video (Less than 5 minutes),10,6,2026
FnLTOLqsvPE,How to Become a Data Analyst from Non IT Background | Complete Roadmap 2026,UCqthnyniZheHyw_r8s_qoDQ,Rajat jain,18200,2026-06-16T14:30:06Z,https://www.youtube.com/watch?v=FnLTOLqsvPE,00:17:58,4063,215,53,rajat jain|sql|data analytics|how to become data analyst|non it to data analyst|non it to it|data analyst roadmap|data analytics roadmap|data analyst career|data analyst jobs|data analyst roadmap 2026|data analytics for beginners|data analyst from non it background|career switch to data analyst|data analyst interview|data analytics career|business analyst roadmap|power bi tutorial|data analyst salary|data analyst skills|how to get data analyst job,Education,https://i.ytimg.com/vi/FnLTOLqsvPE/hqdefault.jpg,data analyst,2026-08-11,1078,Short Video (5-30 minutes),16,6,2026
UeTL106UaB0,How to Work on Maps Evaluator Job | MilkyWay | Peroptyx | Telus Data Analyst | Training,UCEaGsQBwIM26YBKfImHzvhg,TTA ACADEMY,8630,2026-06-18T13:38:07Z,https://www.youtube.com/watch?v=UeTL106UaB0,00:08:16,4057,35,16,Indian address accuracy checks task|Search 2.0 task|Indian address accuracy checks search 2.0|address accuracy checks tutorial|search 2.0 guidelines|TTA Academy address accuracy|how to do address accuracy task|online map evaluation task|address verification search 2.0|Indian address accuracy exam|search 2.0 task qualification,Education,https://i.ytimg.com/vi/UeTL106UaB0/hqdefault.jpg,data analyst,2026-08-11,496,Short Video (5-30 minutes),18,6,2026
Rps_bkP9U88,Data Analytics Mock Interview 2026 | SQL Interview Questions & Answers 2026.,UCw1Q0aT35kqqHsrIjmd-vhQ,Skillcure Academy,11100,2026-06-16T02:30:23Z,https://www.youtube.com/watch?v=Rps_bkP9U88,00:16:03,3977,69,11,Skillcure Academy|Data Analytics Course|Data Science Course|courses|IT courses|Digital Marketing Course|Graphic Design Course|SAP FICO Training|SAP MM Training|Python for Data Science|Data Analytics Training in Noida|Data Science Training in Noida,Education,https://i.ytimg.com/vi/Rps_bkP9U88/hqdefault.jpg,data analyst,2026-08-11,963,Short Video (5-30 minutes),16,6,2026
MuhufD4LZ_g,100% job in Data Analytics Easy NON IT Job,UCw6ziCGFOCJvNINIqBlRzWQ,UNIQ Technologies,142000,2026-06-20T12:30:24Z,https://www.youtube.com/watch?v=MuhufD4LZ_g,00:11:59,3960,193,53,best IT course 2026|best course to get IT job|IT jobs 2026|how to get IT job|best software course for job|IT jobs for freshers|software jobs 2026|full stack developer|full stack developer course|backend developer|how to get job in IT company|IT career guidance|software career advice|which course is best for IT job|high demand IT jobs 2026|java full stack developer|python full stack developer,Education,https://i.ytimg.com/vi/MuhufD4LZ_g/hqdefault.jpg,data analyst,2026-08-11,719,Short Video (5-30 minutes),20,6,2026
iBNtjsauYLU,DON'T Become a Data Analyst - Do THIS Instead,UCNXDU-8M1KFAWpFxmev8C-g,"Jess Ramos | Data, AI, & Tech ⚡️",42500,2026-06-24T09:00:29Z,https://www.youtube.com/watch?v=iBNtjsauYLU,00:10:35,3843,216,18,data analyst 2026|data analytics career|AI replacing data analysts|analytics engineering|data job market|agentic AI data|full stack data analyst|data career tips|data analyst skills|SQL for beginners|data analyst vs AI|future of data jobs|AI driven analytics|how to become a data analyst|data science career|data analyst job security|analytics engineering dbt|data analyst salary|data career 2026|AI tools for analysts,Science & Technology,https://i.ytimg.com/vi/iBNtjsauYLU/hqdefault.jpg,data analyst,2026-08-11,635,Short Video (5-30 minutes),24,6,2026
SxVhf8F6hB0,The Truth About Data Analyst Salaries in India (2026),UCn2GWxSsRZp_WzrdAq1GY3w,Noodle Brain,23100,2026-06-20T05:30:06Z,https://www.youtube.com/watch?v=SxVhf8F6hB0,00:10:02,3594,173,45,data analyst salary|data analyst salary india|data analyst|data analytics|data science|data scientist salary|data analyst fresher salary|data analyst jobs|data analyst career|data science career|sql|python|power bi|tableau|analytics engineer|business analyst|data analyst india|analytics career|data analyst salary 2026|data scientist|data analytics salary|career growth|tech careers|high paying jobs|product based company|remote jobs|freelancing,Education,https://i.ytimg.com/vi/SxVhf8F6hB0/hqdefault.jpg,data analyst,2026-08-11,602,Short Video (5-30 minutes),20,6,2026
2eqVKLMqYvU,CMA Inter Data Analytics | Before Exam Revision | Most Important Questions | Dec 2026,UCu6oT-LaHX7CFztFKAI6aqg,CMA Foundation Akash Agarwal Classes,168000,2026-06-16T02:24:11Z,https://www.youtube.com/watch?v=2eqVKLMqYvU,01:01:41,3526,124,6,cma inter law|cma inter june 2026|dhurandhar series|cma classes|cma preparation|cma strategy|cma coaching india|akash agarwal classes|icmai|cma students|cma inter june 2026 classes|cma inter|cma intermediate|cma inter classes|cma inter revision lectures|cma inter free revisions|cma inter tax|cma inter financial accounting|cma inter taxation|cma inter costing|cma inter free revision|ca akash agarwal|cma inter akash agarwal classes,Education,https://i.ytimg.com/vi/2eqVKLMqYvU/hqdefault.jpg,data analyst,2026-08-11,3701,Long Video (1 hour or more),16,6,2026
i0lOelhZ_iE,DATA ANALYST ke Iss MAIL ne Mujhe Rula Diya,UCRwbbVXllzeAfVJMxqTXV_w,Unfiltered data analytics ,3200,2026-06-29T02:30:38Z,https://www.youtube.com/watch?v=i0lOelhZ_iE,00:20:09,3452,105,67,Data Analyst|Data Analytics|Data Analyst Career|Data Analytics Roadmap|Data Analyst Roadmap 2026|Data Science vs Data Analytics|Data Engineering|Career Guidance|Career Switch to Data Analytics|Python for Data Analytics|SQL for Data Analysts|Power BI Tutorial|Data Analytics for Beginners|Data Analyst Jobs|Data Analyst Interview,Education,https://i.ytimg.com/vi/i0lOelhZ_iE/hqdefault.jpg,data analyst,2026-08-11,1209,Short Video (5-30 minutes),29,6,2026
uyuarvo9tpA,Big Data Analysis to a Slide Presentation #GSP240 #qwiklabsarcade2026,UCfCzkl_einQ_GTsspvCe5Kw,DR abhishek.,46200,2026-06-03T05:10:44Z,https://www.youtube.com/watch?v=uyuarvo9tpA,00:02:14,3307,0,10,facilitator|google|google arcade|arcade facilitator|arcade swags|google cloud facilitator program swags|arcade program|how to register in arcade program|arcade program registration|google cloud swags|google cloud arcade swags and goodies|google cloud arcade facilitator program|drabhishek|salesforce|salesforce swags|google arcade 2026|free google swags|google cloud events 2026|how to claim google free gifts|google cloud arcade rewards|google cloud beginner guide,Education,https://i.ytimg.com/vi/uyuarvo9tpA/hqdefault.jpg,data analyst,2026-08-11,134,Very Short Video (Less than 5 minutes),3,6,2026
