video_id,video_title,channel_id,channel_name,subscriber_count,publish_date,video_url,duration,view_count,like_count,comment_count,tags,category,thumbnail_url,keyword,collection_date,duration_seconds,duration_category,day_cleaned,month_cleaned,year_cleaned
pSAC3N1cFNI,Power BI Full Course 2026 | Beginner to Advanced Masterclass | Crack Data Analyst Jobs,UCNiYzZU7VEkEsdJkzcF6ZmQ,WeXllent,8300,2026-07-23T15:24:08Z,https://www.youtube.com/watch?v=pSAC3N1cFNI,08:09:34,35681,1838,237,Power BI|Power BI Tutorial|Power BI Full Course|Power BI Course|Learn Power BI|Power BI for Beginners|Power BI Masterclass|Microsoft Power BI|Power BI Dashboard|Power BI Dashboard Tutorial|Power BI Projects|Power BI Interview Questions|Power BI DAX|DAX Tutorial|Power Query|Power BI Desktop|Data Analytics|Data Analyst Course|Business Intelligence|Excel to Power BI|Interactive Dashboard|Power BI Complete Course|Power BI Training|Data Visualization,Education,https://i.ytimg.com/vi/pSAC3N1cFNI/hqdefault.jpg,data analyst,2026-08-11,29374,Long Video (1 hour or more),23,7,2026
JW5v-3E-hqc,Most Asked SQL Interview Questions for Data Analysts | Intellipaat,UCCktnahuRFYIBtNnKT5IYyg,Intellipaat,13300000,2026-07-09T15:30:34Z,https://www.youtube.com/watch?v=JW5v-3E-hqc,00:01:07,32317,434,74,sql interview questions|sql interview|sql tutorial|sql for beginners|sql query|sql queries|sql practice questions|sql window functions|row_number sql|sql joins|sql join interview questions|common table expressions|cte sql|mysql tutorial|postgresql tutorial|sql server|database management|data analyst interview|data analyst sql|data analytics|sql problem solving|sql projects|learn sql|advanced sql|intellipaat|sql full course|sql 2026|#shorts,Education,https://i.ytimg.com/vi/JW5v-3E-hqc/hqdefault.jpg,data analyst,2026-08-11,67,Very Short Video (Less than 5 minutes),9,7,2026
pRwASRs6BMc,Everything You Need to Become a Remote Data Analyst,UC0T6MVd3wQDB5ICAe45OxaQ,WsCube Tech,4440000,2026-07-17T13:30:18Z,https://www.youtube.com/watch?v=pRwASRs6BMc,00:15:27,31589,1319,30,remote data analyst|remote data analyst jobs|data analyst roadmap|data analyst career|how to become a data analyst|work from home jobs|data analyst jobs|data analyst roadmap 2026|data analytics|business analyst|sql for data analyst|power bi|excel for data analyst|remote career|work from home|high paying remote jobs|remote tech jobs|data analyst internship|data analyst placement|wscube tech data analytics|wscube tech,Education,https://i.ytimg.com/vi/pRwASRs6BMc/hqdefault.jpg,data analyst,2026-08-11,927,Short Video (5-30 minutes),17,7,2026
54k9HMDqo_M,The Brutal Truth About the Data Analyst Job Market in 2026,UC9-dovPdcjK2rJHwer-YHiQ,Data Logic With Shivam,20100,2026-07-19T12:14:09Z,https://www.youtube.com/watch?v=54k9HMDqo_M,00:04:10,31541,693,133,DataAnalyst|DataAnalytics|DataAnalystJobs|DataAnalystCareer|DataJobs|Career2026|SQL|PowerBI|JobSearch|InterviewPreparation|CareerSwitch|BusinessAnalytics|Freshers|AI|ShivamAIData|data analyst|data analytics career,Education,https://i.ytimg.com/vi/54k9HMDqo_M/hqdefault.jpg,data analyst,2026-08-11,250,Very Short Video (Less than 5 minutes),19,7,2026
iBxdIdGyRZs,(Official) Microsoft Free Data Analyst Certification Course | AI Engineer Courses | Data Fabric Days,UCBm0hPI-ykEloE6c8Tf15Vw,Tricky Man,744000,2026-07-03T13:36:46Z,https://www.youtube.com/watch?v=iBxdIdGyRZs,00:06:51,30724,1344,276,#Trickyman|Piyush Sharma|Microsoft free data analyst certification|Microsoft free certificate 2026|Microsoft data analyst course free|Microsoft AI engineer course free|Microsoft free course no fees|Microsoft free course no exam|Microsoft free certification 2026|Microsoft official free course|Microsoft learn free 2026|Microsoft free training 2026|Microsoft data analytics free|Microsoft AI course free|Microsoft Azure free certification|free courses,Education,https://i.ytimg.com/vi/iBxdIdGyRZs/hqdefault.jpg,data analyst,2026-08-11,411,Short Video (5-30 minutes),3,7,2026
YL5sFhP4NL4,Excel for Data Analysis Bootcamp | من الصفر للاحتراف في مكان واحد,UC3HjuPzmsCjaC6KEeFbAPWA,Mazen Analytics,30600,2026-07-18T14:00:37Z,https://www.youtube.com/watch?v=YL5sFhP4NL4,06:20:47,30103,1594,231,excel|excel tutorial|excel for data analysis|excel bootcamp|data analysis|data analyst|microsoft excel|excel dashboard|pivot table|power query|xlookup|vlookup|excel formulas|excel course|تعلم excel|اكسل|تحليل البيانات|Excel للمبتدئين|Excel لتحليل البيانات|دورة Excel|كورس Excel|Pivot Table|Power Query|Dashboard|Data Cleaning|ETL|Excel 2026|Mazen Analytics,Education,https://i.ytimg.com/vi/YL5sFhP4NL4/hqdefault.jpg,data analyst,2026-08-11,22847,Long Video (1 hour or more),18,7,2026
44pC0QtbCUw,Data Analytics Complete Course Free | Full Data Analytics Course 2026 | Intellipaat,UCCktnahuRFYIBtNnKT5IYyg,Intellipaat,13300000,2026-07-22T16:57:00Z,https://www.youtube.com/watch?v=44pC0QtbCUw,10:06:48,28776,1007,10,data analytics full course|data analytics course|data analytics tutorial|learn data analytics|data analytics for beginners|complete data analytics course|data analytics roadmap|data analytics fundamentals|data analyst course|business analytics|python for data analytics|numpy tutorial|exploratory data analysis|power bi for beginners|data visualization|data cleaning|data analytics projects|data science basics|intellipaat|free data analytics course|#live,Education,https://i.ytimg.com/vi/44pC0QtbCUw/hqdefault.jpg,data analyst,2026-08-11,36408,Long Video (1 hour or more),22,7,2026
PC5jBgXTm1U,How to Create Data Analytics Projects that Get You Hired,UCtoNXlIegvxkvf5Ji8S57Ag,Lore So What,151000,2026-07-09T14:15:18Z,https://www.youtube.com/watch?v=PC5jBgXTm1U,00:21:20,28717,1455,55,,Education,https://i.ytimg.com/vi/PC5jBgXTm1U/hqdefault.jpg,data analyst,2026-08-11,1280,Short Video (5-30 minutes),9,7,2026
lWOeCP1Lhm0,Google is Hiring Freshers | Paid Apprenticeship 2026 | Data Analytics & More,UCCn4rxyn0XVrSfR44aUwm4w,Heena Kouser,33100,2026-07-30T12:00:20Z,https://www.youtube.com/watch?v=lWOeCP1Lhm0,00:09:46,28393,852,114,Google apprenticeship 2026|Google apprenticeship India|Google hiring any graduate|Google paid apprenticeship|Google apprenticeship BCom BBA MBA|Google data analytics apprenticeship|Google project management apprenticeship|Google digital marketing apprenticeship|Google apprenticeship deadline August 2026|how to apply Google apprenticeship|Google apprenticeship eligibility|Google apprenticeship any stream|Google apprenticeship non tech|Google careers India 2026,Education,https://i.ytimg.com/vi/lWOeCP1Lhm0/hqdefault.jpg,data analyst,2026-08-11,586,Short Video (5-30 minutes),30,7,2026
jlFLlizUpqw,Sebuah Monolog: Data Analyst Buat Fresh Graduate ft. Plaud Note Pro,UC-qZr4ppiyvTMFRkggEjfkw,pyurangi,23300,2026-07-26T10:00:23Z,https://www.youtube.com/watch?v=jlFLlizUpqw,00:11:18,26772,1360,153,plaud|plaud notepin s|plaud note|informatika|informatika di 2026|day in life|day in life as it consultant|plaud note pro|data analyst|data engineer|data scientist|fresh graduate,Howto & Style,https://i.ytimg.com/vi/jlFLlizUpqw/hqdefault.jpg,data analyst,2026-08-11,678,Short Video (5-30 minutes),26,7,2026
